"ENTREZID","SYMBOL","distanceToTSS","annotation","fold_change"
"105374667","EML6-AS1",-7474,"Intron (ENST00000673912.1/400954, intron 2 of 42)",-0.846342774427746
"101927606","LINC01922",1435,"Promoter (1-2kb)",-0.846403356805965
"9308","CD83",-14266,"Distal Intergenic",-0.846487679810472
"23211","ZC3H4",1876,"Promoter (1-2kb)",-0.846504732149858
"5507","PPP1R3C",-2364,"Promoter (2-3kb)",-0.846538887405596
"102465437","MIR6731",15659,"Intron (ENST00000308873.11/864, intron 4 of 4)",-0.846575588284781
"1258","CNGB1",-9057,"Intron (ENST00000251102.13/1258, intron 12 of 32)",-0.846585417959564
"151056","PLB1",24004,"Intron (ENST00000431376.1/ENST00000431376.1, intron 1 of 1)",-0.846612750303436
"5145","PDE6A",0,"Promoter (<=1kb)",-0.84666686346918
"101929651","LINC01398",-2064,"Promoter (2-3kb)",-0.846705292799355
"339593","LOC339593",43095,"Distal Intergenic",-0.846738860673159
"10683","DLL3",1517,"Promoter (1-2kb)",-0.846738977878549
"23604","DAPK2",12400,"Intron (ENST00000261891.7/23604, intron 1 of 10)",-0.846781964436662
"8775","NAPA",-6359,"Exon (ENST00000263351.9/84215, exon 6 of 7)",-0.846826325457795
"100505532","LINC01301",41936,"Intron (ENST00000530725.6/105375864, intron 4 of 9)",-0.846872718997131
"81577","GFOD2",652,"Promoter (<=1kb)",-0.846875773617666
"7401","CLRN1",1444,"Promoter (1-2kb)",-0.846884891882019
"154442","BVES-AS1",-877,"Promoter (<=1kb)",-0.846924414768669
"5961","PRPH2",29706,"3' UTR",-0.846951905842867
"105372224","LOC105372224",419772,"Distal Intergenic",-0.847056212486881
"9244","CRLF1",1282,"Promoter (1-2kb)",-0.847075244422949
"123624","AGBL1",45930,"Intron (ENST00000614907.3/123624, intron 21 of 22)",-0.847132233717247
"116447","TOP1MT",-4692,"Intron (ENST00000521193.5/116447, intron 2 of 14)",-0.847157927179819
"168374","ZNF92",64756,"Distal Intergenic",-0.84721553462488
"79784","MYH14",20437,"3' UTR",-0.847217420505047
"2825","CMKLR2",-5501,"Intron (ENST00000648653.1/101669764, intron 1 of 5)",-0.847275709722201
"121832806","ERRFI1-DT",14163,"Intron (ENST00000445300.1/121832806, intron 2 of 2)",-0.847317512876746
"126868","MAB21L3",-11304,"Distal Intergenic",-0.847352180801817
"124901131","LOC124901131",-2134,"Promoter (2-3kb)",-0.847370201002556
"65078","RTN4R",-7587,"Distal Intergenic",-0.847409594581871
"3984","LIMK1",26494,"Distal Intergenic",-0.847606598893044
"4233","MET",14891,"Intron (ENST00000422097.2/4233, intron 1 of 11)",-0.847611337456783
"6595","SMARCA2",79096,"Distal Intergenic",-0.847651055894119
"9424","KCNK6",-282,"Promoter (<=1kb)",-0.847697466807414
"100129175","LOC100129175",8099,"Exon (ENST00000341552.10/255101, exon 26 of 35)",-0.847700680513222
"1770","DNAH9",19758,"Intron (ENST00000262442.9/1770, intron 30 of 68)",-0.847726709188252
"124904298","LOC124904298",91030,"Intron (ENST00000577641.1/ENST00000577641.1, intron 2 of 2)",-0.847733159555073
"109286553","ARHGAP27P1-BPTFP1-KPNA2P3",-2189,"Promoter (2-3kb)",-0.84778076526771
"10397","NDRG1",-81343,"Distal Intergenic",-0.847801979698181
"49854","ZBTB21",-1680,"Promoter (1-2kb)",-0.847855796140112
"79919","MAB21L4",4648,"3' UTR",-0.847870284302827
"26009","ZZZ3",-116,"Promoter (<=1kb)",-0.847923838698935
"105371333","LINC02136",-5934,"Exon (ENST00000561754.4/102723796, exon 4 of 10)",-0.848010822362935
"23608","MKRN1",-13412,"Distal Intergenic",-0.848025095628975
"80821","DDHD1",50084,"Distal Intergenic",-0.848063703392043
"115650","TNFRSF13C",-1570,"Promoter (1-2kb)",-0.848116060482825
"255239","ANKK1",8014,"Distal Intergenic",-0.848135370360232
"3768","KCNJ12",-2645,"Promoter (2-3kb)",-0.848147506647463
"22941","SHANK2",-20266,"Intron (ENST00000601538.6/22941, intron 17 of 25)",-0.848169567976315
"79875","THSD4",13409,"Intron (ENST00000355327.7/79875, intron 1 of 17)",-0.848176199001209
"522","ATP5PF",-73442,"Distal Intergenic",-0.848176374274375
"2940","GSTA3",-19934,"Distal Intergenic",-0.848202301651086
"9943","OXSR1",10784,"Exon (ENST00000446845.5/9943, exon 14 of 15)",-0.848206843887385
"2309","FOXO3",-34663,"Intron (ENST00000343882.10/2309, intron 2 of 3)",-0.848224475600734
"729254","LOC729254",-2856,"Promoter (2-3kb)",-0.848376412519867
"5293","PIK3CD",0,"Promoter (<=1kb)",-0.848458636006817
"6909","TBX2",639,"Promoter (<=1kb)",-0.848509229077499
"402160","CFAP99",-254,"Promoter (<=1kb)",-0.848548020465259
"11240","PADI2",-2718,"Promoter (2-3kb)",-0.848589523901479
"9124","PDLIM1",1891,"Promoter (1-2kb)",-0.848658957531769
"124902267","LOC124902267",-8189,"Intron (ENST00000259457.8/5695, intron 5 of 7)",-0.848693497015551
"146212","KCTD19",-2616,"Promoter (2-3kb)",-0.848791428160789
"54776","PPP1R12C",252,"Promoter (<=1kb)",-0.848793813416562
"91584","PLXNA4",144785,"Intron (ENST00000321063.9/91584, intron 3 of 31)",-0.848803977394263
"1297","COL9A1",-9173,"Distal Intergenic",-0.848844266490341
"152877","FAM53A",25181,"Intron (ENST00000489029.1/152877, intron 1 of 1)",-0.848987067562724
"101927922","LINC01479",-17749,"Distal Intergenic",-0.849031915461991
"2488","FSHB",13218,"Intron (ENST00000662729.1/105376607, intron 3 of 4)",-0.849062645949343
"774","CACNA1B",-31356,"Intron (ENST00000371372.6/774, intron 21 of 46)",-0.849080156186871
"23199","GSE1",-11107,"Distal Intergenic",-0.849163723278573
"124904732","LOC124904732",40667,"Distal Intergenic",-0.849227153104314
"60592","SCOC",-34834,"Distal Intergenic",-0.849244781985065
"124900528","LOC124900528",32861,"Distal Intergenic",-0.849245031424502
"95681","CEP41",7863,"Distal Intergenic",-0.849263367279355
"105376602","LINC02758",-2554,"Promoter (2-3kb)",-0.84927613718275
"7434","VIPR2",28037,"Intron (ENST00000262178.7/7434, intron 4 of 12)",-0.849356281076544
"10846","PDE10A",-614,"Promoter (<=1kb)",-0.849405802876706
"3283","HSD3B1",-35412,"Intron (ENST00000286193.2/ENST00000286193.2, intron 2 of 2)",-0.849414488978042
"2257","FGF12",-68229,"Intron (ENST00000392452.3/151963, intron 1 of 1)",-0.849453544806943
"9945","GFPT2",-22149,"Distal Intergenic",-0.849508009377963
"84814","PLPP7",15043,"Intron (ENST00000645295.1/105376299, intron 1 of 4)",-0.849644120507963
"2920","CXCL2",1002,"Promoter (1-2kb)",-0.849657271624035
"23118","TAB2",19210,"Intron (ENST00000606202.1/23118, intron 1 of 1)",-0.849669248733398
"140688","NOL4L",8723,"Intron (ENST00000375671.7/149950, intron 1 of 2)",-0.849676942507946
"100133204","HSDL2-AS1",-69828,"Intron (ENST00000337530.11/158405, intron 1 of 3)",-0.849679019083658
"8120","AP3B2",2329,"Promoter (2-3kb)",-0.849687664780461
"9138","ARHGEF1",2007,"Promoter (2-3kb)",-0.849710216403802
"23022","PALLD",-25987,"Intron (ENST00000505667.6/23022, intron 2 of 21)",-0.849767716647167
"256158","HMCN2",-6638,"Exon (ENST00000683500.2/256158, exon 66 of 98)",-0.849786538345424
"23293","SMG6",0,"Promoter (<=1kb)",-0.849796611486227
"10655","DMRT2",117617,"Distal Intergenic",-0.849819149551138
"254050","LRRC43",6229,"Intron (ENST00000537729.5/254050, intron 5 of 5)",-0.850007151167823
"4332","MNDA",-2355,"Promoter (2-3kb)",-0.850037963101869
"349667","RTN4RL2",-2722,"Promoter (2-3kb)",-0.850063366609442
"57451","TENM2",2010,"Promoter (2-3kb)",-0.850072037387765
"57826","RAP2C",0,"Promoter (<=1kb)",-0.850098591628563
"57589","RIC1",-11802,"Intron (ENST00000251879.10/57589, intron 1 of 21)",-0.850190905562347
"4146","MATN1",-46,"Promoter (<=1kb)",-0.850258895848989
"100128627","CDC42P3",-1435,"Promoter (1-2kb)",-0.850269692404055
"107984778","LOC107984778",-13774,"Intron (ENST00000555947.6/101926928, intron 1 of 2)",-0.850269807722448
"2103","ESRRB",39472,"Intron (ENST00000512784.6/2103, intron 3 of 6)",-0.850304773030845
"57669","EPB41L5",-26063,"Intron (ENST00000443902.6/57669, intron 18 of 23)",-0.850380961207525
"2736","GLI2",-26848,"Intron (ENST00000482119.6/2736, intron 1 of 3)",-0.850404767403208
"4880","NPPC",11530,"Distal Intergenic",-0.850513439522195
"10111","RAD50",191,"Promoter (<=1kb)",-0.85054339030935
"140901","STK35",6093,"Exon (ENST00000652709.1/ENST00000652709.1, exon 2 of 2)",-0.850576663627424
"9883","POM121",-9688,"Intron (ENST00000627934.3/9883, intron 3 of 14)",-0.85058215067047
"54919","DNAAF5",2102,"Promoter (2-3kb)",-0.850589918755141
"8140","SLC7A5",-11287,"Intron (ENST00000565644.5/8140, intron 2 of 9)",-0.85059392655184
"101928738","LINC01978",0,"Promoter (<=1kb)",-0.850598367398697
"404220","TEX56P",-12105,"Intron (ENST00000643110.1/404220, intron 3 of 5)",-0.850615154873247
"6416","MAP2K4",13608,"Intron (ENST00000582183.5/6416, intron 1 of 4)",-0.850645763167141
"10111","RAD50",-3651,"Intron (ENST00000378953.8/441108, intron 2 of 3)",-0.850684679284944
"2533","FYB1",17909,"Exon (ENST00000659554.1/ENST00000659554.1, exon 4 of 4)",-0.850737399027271
"105373438","LOC105373438",-164371,"Intron (ENST00000434509.1/ENST00000434509.1, intron 1 of 1)",-0.850838884951516
"102724265","LINC02953",-9759,"Exon (ENST00000562341.1/ENST00000562341.1, exon 1 of 2)",-0.851081990972979
"84106","PRAM1",-4316,"Distal Intergenic",-0.85111211927997
"1002","CDH4",-23692,"Distal Intergenic",-0.851185728909498
"100847019","MIR5687",-1422,"Promoter (1-2kb)",-0.851303332214717
"105374245","ATP11B-DT",39209,"Distal Intergenic",-0.851362001601509
"158135","TTLL11",75174,"Intron (ENST00000321582.11/158135, intron 6 of 8)",-0.851388369052098
"79980","DSN1",3871,"Intron (ENST00000426836.5/79980, intron 3 of 10)",-0.851410258600497
"25816","TNFAIP8",40247,"3' UTR",-0.851444620880264
"441478","NRARP",-21280,"3' UTR",-0.851467213309644
"101927516","LOC101927516",-115123,"Intron (ENST00000509479.6/55534, intron 1 of 4)",-0.851498710787307
"83716","CRISPLD2",-8993,"Intron (ENST00000262424.10/83716, intron 12 of 14)",-0.851586736756279
"80725","SRCIN1",-2085,"Promoter (2-3kb)",-0.851599798567434
"124902654","LOC124902654",143047,"Intron (ENST00000530663.1/ENST00000530663.1, intron 1 of 1)",-0.851602069021751
"105370676","LINC02320",2515,"Promoter (2-3kb)",-0.851757046017162
"165055","CCDC138",48801,"Intron (ENST00000258443.7/10913, intron 11 of 11)",-0.851801215522092
"729870","LOC729870",-69036,"Distal Intergenic",-0.851839548218665
"6569","SLC34A1",6,"Promoter (<=1kb)",-0.851861821460698
"79810","PTCD2",50863,"Distal Intergenic",-0.851927376300488
"399827","LINC01164",33319,"Distal Intergenic",-0.851977647427633
"176","ACAN",-13300,"Exon (ENST00000560601.4/176, exon 12 of 19)",-0.851977942131771
"7474","WNT5A",-7572,"Intron (ENST00000486496.5/26059, intron 2 of 2)",-0.851983684739234
"124906189","LOC124906189",4800,"Intron (ENST00000490746.5/84141, intron 3 of 3)",-0.851994899851948
"105371562","LINC02090",14608,"Distal Intergenic",-0.852019967991917
"25949","SYF2",64630,"Distal Intergenic",-0.852099003901662
"102724452","LOC102724452",-219424,"Distal Intergenic",-0.852152751504232
"6715","SRD5A1",11184,"3' UTR",-0.852153951645418
"9690","UBE3C",-39840,"Distal Intergenic",-0.852154969093749
"4773","NFATC2",179408,"Distal Intergenic",-0.852174038636363
"102723567","LINC02074",-8939,"Distal Intergenic",-0.852183386978014
"6261","RYR1",0,"Promoter (<=1kb)",-0.852192765733829
"26227","PHGDH",15912,"Intron (ENST00000641597.1/26227, intron 3 of 14)",-0.85220288471836
"55679","LIMS2",-1640,"Promoter (1-2kb)",-0.852218737381001
"50649","ARHGEF4",27473,"Intron (ENST00000409359.7/50649, intron 1 of 13)",-0.852219649054042
"5137","PDE1C",-82990,"Intron (ENST00000396191.6/5137, intron 2 of 17)",-0.852268282992793
"7036","TFR2",626,"Promoter (<=1kb)",-0.85227790677824
"100846995","MIR5000",-42377,"3' UTR",-0.852443433242093
"124903951","LOC124903951",7325,"Intron (ENST00000667136.1/339263, intron 2 of 6)",-0.852505837787948
"219956","OR9Q1",-59412,"Distal Intergenic",-0.852584702125976
"255738","PCSK9",0,"Promoter (<=1kb)",-0.852656545547033
"23092","ARHGAP26",38,"Promoter (<=1kb)",-0.852680422319087
"9315","NREP",0,"Promoter (<=1kb)",-0.852686999344534
"115830329","ZNNT1",14354,"Distal Intergenic",-0.852714444178429
"6768","ST14",937,"Promoter (<=1kb)",-0.852740544850444
"5621","PRNP",-130538,"Distal Intergenic",-0.852810206565363
"6047","RNF4",-597,"Promoter (<=1kb)",-0.852858737223236
"100873974","KCNC4-DT",1722,"Promoter (1-2kb)",-0.852892859099873
"100129620","PLPPR5-AS1",-28962,"Intron (ENST00000263177.5/163404, intron 1 of 5)",-0.852930308723553
"54961","SSH3",2043,"Promoter (2-3kb)",-0.852964033988166
"105369746","LOC105369746",7618,"Intron (ENST00000547748.1/105369746, intron 1 of 1)",-0.852968831269969
"1903","S1PR3",-57012,"Distal Intergenic",-0.852978420673406
"3625","INHBB",-15552,"Distal Intergenic",-0.853058036996423
"9355","LHX2",-5735,"Distal Intergenic",-0.853077385115543
"6604","SMARCD3",-2065,"Promoter (2-3kb)",-0.853099992374679
"112885","PHF21B",-4202,"Distal Intergenic",-0.853137685967333
"389763","SPATA31D1",5899,"Exon (ENST00000344803.3/389763, exon 4 of 4)",-0.853301835867546
"112441426","TMEM271",15096,"Distal Intergenic",-0.853330689342769
"105378421","PANK1-AS1",7770,"Exon (ENST00000690734.1/ENST00000690734.1, exon 4 of 4)",-0.853337552302738
"6774","STAT3",0,"Promoter (<=1kb)",-0.853363567540233
"1787","TRDMT1",-4290,"Distal Intergenic",-0.853397934595048
"389273","LINC02213",-2669,"Promoter (2-3kb)",-0.853413539301798
"105375613","LOC105375613",178346,"Intron (ENST00000389413.7/5799, intron 6 of 21)",-0.853427757783731
"283033","LINC00841",-16446,"Intron (ENST00000654492.1/100506835, intron 3 of 3)",-0.853561343145305
"8468","FKBP6",48139,"Distal Intergenic",-0.853651193512855
"3164","NR4A1",1726,"Promoter (1-2kb)",-0.85369649830999
"10788","IQGAP2",-25752,"Intron (ENST00000274364.11/10788, intron 2 of 35)",-0.853805948514055
"285386","TPRG1",-93450,"Intron (ENST00000414139.6/4026, intron 8 of 10)",-0.853842218884673
"3566","IL4R",14475,"Distal Intergenic",-0.853862774872026
"64759","TNS3",9487,"Intron (ENST00000311160.14/64759, intron 1 of 30)",-0.853876331485789
"54914","FOCAD",-11260,"Intron (ENST00000380249.5/54914, intron 30 of 45)",-0.853879211829889
"133121","ENPP6",11722,"Intron (ENST00000296741.7/133121, intron 1 of 7)",-0.853907297406113
"9732","DOCK4",26067,"Distal Intergenic",-0.853983597321713
"259249","MRGPRX1",-47890,"Distal Intergenic",-0.853987141535245
"54704","PDP1",12905,"Distal Intergenic",-0.854045832947166
"4026","LPP",-2881,"Promoter (2-3kb)",-0.854078872547189
"347689","SOX2-OT",31909,"Intron (ENST00000660576.1/347689, intron 3 of 6)",-0.854335242923394
"57600","FNIP2",4626,"Intron (ENST00000264433.11/57600, intron 1 of 16)",-0.854411794504482
"374291","NDUFS7",-3173,"Distal Intergenic",-0.854413223473706
"100526836","BLOC1S5-TXNDC5",318,"Promoter (<=1kb)",-0.854413643793727
"23504","RIMBP2",35405,"Intron (ENST00000690449.1/23504, intron 1 of 22)",-0.85446508328227
"64225","ATL2",-12143,"Distal Intergenic",-0.854517978586616
"3632","INPP5A",-4575,"Distal Intergenic",-0.85453041833362
"3725","JUN",20730,"Intron (ENST00000636386.1/105378751, intron 1 of 3)",-0.854554923857695
"124906281","LOC124906281",-9482,"Distal Intergenic",-0.854572577919933
"10723","SLC12A7",-1407,"Promoter (1-2kb)",-0.854624255841364
"728739","LOC728739",57430,"Intron (ENST00000547452.5/ENST00000547452.5, intron 2 of 4)",-0.854708863835282
"102724168","LINC02542",-12084,"Intron (ENST00000667666.1/102724168, intron 3 of 3)",-0.854717634607488
"23315","SLC9A8",-43739,"Distal Intergenic",-0.854800779109178
"6934","TCF7L2",-30147,"Distal Intergenic",-0.854813111711923
"283440","ITFG2-AS1",22641,"Exon (ENST00000538799.1/ENST00000538799.1, exon 1 of 1)",-0.854819149202954
"1002","CDH4",-6949,"Intron (ENST00000614565.5/1002, intron 2 of 15)",-0.854886499318259
"101927690","LOC101927690",-9303,"Intron (ENST00000556810.5/54916, intron 2 of 3)",-0.854902691096177
"100134259","LINC01119",17931,"Distal Intergenic",-0.854921212623316
"4137","MAPT",-12759,"Intron (ENST00000680674.1/4137, intron 1 of 10)",-0.854922799948717
"286262","TPRN",-174,"Promoter (<=1kb)",-0.854936443595815
"2621","GAS6",13689,"Intron (ENST00000327773.7/2621, intron 2 of 14)",-0.854966657797436
"8202","NCOA3",1344,"Promoter (1-2kb)",-0.855009720955139
"400165","ATP11AUN",17601,"Intron (ENST00000623100.2/400165, intron 1 of 2)",-0.85504672925056
"5829","PXN",-4137,"Intron (ENST00000267257.11/5829, intron 1 of 10)",-0.855249138413271
"155435","RBM33",-8882,"3' UTR",-0.855259199518002
"5029","P2RY2",5325,"Intron (ENST00000393597.7/5029, intron 1 of 2)",-0.855268898745438
"220001","VWCE",-6510,"3' UTR",-0.855284056609028
"8603","FAM193A",5716,"Intron (ENST00000637812.2/8603, intron 12 of 20)",-0.855284437183589
"105373110","LINC02765",-6435,"Intron (ENST00000632561.1/ENST00000632561.1, intron 1 of 1)",-0.855348130159352
"81853","TMEM14B",8482,"3' UTR",-0.85537907349117
"124901566","LOC124901566",6892,"Distal Intergenic",-0.855411285447312
"401546","C9orf152",234,"Promoter (<=1kb)",-0.855469970271737
"124935","SLC43A2",1140,"Promoter (1-2kb)",-0.85547349068224
"8835","SOCS2",50017,"Distal Intergenic",-0.855514226864894
"7481","WNT11",15071,"Intron (ENST00000527314.1/ENST00000527314.1, intron 1 of 1)",-0.855581989024071
"55182","RNF220",-14510,"Distal Intergenic",-0.855585004745475
"693180","MIR595",115232,"Intron (ENST00000389413.7/5799, intron 2 of 21)",-0.855593237873659
"388830","LINC00316",17411,"Distal Intergenic",-0.855660217870046
"101929637","NTM-AS1",-16640,"Intron (ENST00000374791.7/50863, intron 1 of 7)",-0.855735383401935
"105375694","LOC105375694",27160,"Intron (ENST00000521923.5/105375694, intron 1 of 4)",-0.855739142157472
"124901744","LOC124901744",-30464,"Distal Intergenic",-0.855790355610903
"9448","MAP4K4",-34805,"Intron (ENST00000427603.5/9448, intron 3 of 4)",-0.855815753830704
"100996521","CTXND2",8505,"Intron (ENST00000636087.1/100996521, intron 1 of 1)",-0.85617630846248
"146705","TEPSIN",296,"Promoter (<=1kb)",-0.856212728139841
"441355","MIR2052HG",2150,"Promoter (2-3kb)",-0.85621625615162
"54453","RIN2",15925,"Intron (ENST00000432334.2/54453, intron 3 of 3)",-0.856235393909573
"100505774","LOC100505774",18261,"Intron (ENST00000663311.1/100505774, intron 1 of 1)",-0.856238146411279
"101930028","LOC101930028",-4107,"Distal Intergenic",-0.856264160545074
"105374873","LOC105374873",-85626,"Distal Intergenic",-0.856292442686816
"54997","TESC",13789,"Intron (ENST00000335209.12/54997, intron 1 of 7)",-0.856303335421011
"81035","COLEC12",79408,"Intron (ENST00000400256.5/81035, intron 2 of 9)",-0.856415396714261
"8743","TNFSF10",-27060,"Distal Intergenic",-0.856448101706116
"51807","TUBA8",0,"Promoter (<=1kb)",-0.85647078428016
"79071","ELOVL6",13143,"Intron (ENST00000302274.8/79071, intron 1 of 3)",-0.85649978052099
"7265","TTC1",-33418,"Distal Intergenic",-0.856536953674217
"57460","PPM1H",4668,"Intron (ENST00000228705.7/57460, intron 1 of 9)",-0.856629709533782
"116435278","LOC116435278",-7458,"Distal Intergenic",-0.856637255387938
"57706","DENND1A",-374,"Promoter (<=1kb)",-0.856697198654175
"105376570","LINC02682",-20040,"Distal Intergenic",-0.857025901566357
"401260","LINC00951",-26043,"Intron (ENST00000338305.7/57497, intron 2 of 2)",-0.857122038063533
"57718","PPP4R4",0,"Promoter (<=1kb)",-0.857262526619227
"124901152","LOC124901152",-27146,"Distal Intergenic",-0.857263153481657
"152579","SCFD2",43814,"Intron (ENST00000401642.8/152579, intron 2 of 8)",-0.857282868506958
"124902425","LOC124902425",64864,"Intron (ENST00000401604.8/5592, intron 9 of 17)",-0.85730693581965
"79642","ARSJ",585,"Promoter (<=1kb)",-0.857308234252709
"105374904","LOC105374904",-87595,"Intron (ENST00000422310.2/ENST00000422310.2, intron 1 of 1)",-0.857341294413924
"27032","ATP2C1",-14086,"Intron (ENST00000505330.5/27032, intron 1 of 26)",-0.85742400738184
"28996","HIPK2",-10234,"Intron (ENST00000406875.8/28996, intron 1 of 14)",-0.857452162634215
"6374","CXCL5",-7580,"Intron (ENST00000669992.1/124900715, intron 2 of 2)",-0.857477461905645
