Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73
C2_L001_R1_001 - illumina_universal_adapter	(1, 0.0004473429650678157)	(2, 0.00047440641847049493)	(3, 0.0005683325214562641)	(4, 0.0007275293061779067)	(5, 0.0007800642451360487)	(6, 0.0009106056086077957)	(7, 0.0009902040009686169)	(8, 0.0010602505862461397)	(9, 0.001150992753537476)	(10, 0.0014271991750295257)	(12, 0.0023871557869010306)	(14, 0.0028313148162744132)	(16, 0.003300149347279651)	(18, 0.004006187087520136)	(20, 0.004705856956371755)	(22, 0.005682529230639033)	(24, 0.007081868968342271)	(26, 0.00862687376406581)	(28, 0.01040032594586491)	(30, 0.012411777320822864)	(32, 0.014747194152689361)	(34, 0.01705634351507679)	(36, 0.01948648243385266)	(38, 0.022069450265961313)	(40, 0.02519687110181798)	(42, 0.028887052571665656)	(44, 0.03311850310956692)	(46, 0.03794216568663269)	(48, 0.04377035997529202)	(50, 0.050814817699224704)	(52, 0.05924667540200651)	(54, 0.07001633788842562)	(56, 0.08377651197584081)	(58, 0.10097454062931985)	(60, 0.12288081419094149)	(62, 0.150880344687784)	(64, 0.1861304927447737)	(66, 0.23183031775089202)	(68, 0.28694822454114277)	(70, 0.3553065279166925)	(72, 0.43975007442051695)	(74, 0.5440701354807621)	(76, 0.6751249085832363)	(78, 0.8242978677548807)	(80, 1.001465581519826)	(82, 1.2099831221160806)	(84, 1.4455800357934867)	(86, 1.7087753040702367)	(88, 1.9990571092834508)	(90, 2.3184018795154477)	(92, 2.6728996877657543)	(94, 3.0575119557979304)	(96, 3.457793167366334)	(98, 3.881181792237084)	(100, 4.325766673009597)	(102, 4.794146697194455)	(104, 5.282903113839758)	(106, 5.782249300604745)	(108, 6.2937358341726055)	(110, 6.8167330912597635)	(112, 7.350117142566086)	(114, 7.896179625807639)	(116, 8.447623756356707)	(118, 9.008088772712028)	(120, 9.56949145812936)	(122, 10.13567482299188)	(124, 10.70818864799886)	(126, 11.290264627880143)	(128, 11.873525031839755)	(130, 12.453932629417157)	(132, 13.0376897273451)	(134, 13.626912050892539)	(136, 14.222659850645716)	(138, 14.825178289653106)
C2_L001_R1_001 - polya	(1, 0.013297707427798806)	(2, 0.021182724175061764)	(3, 0.02472007673157666)	(4, 0.030901687882318042)	(5, 0.03509970709542776)	(6, 0.03874531346555338)	(7, 0.04431720093081087)	(8, 0.05965740310658835)	(9, 0.08204843087768737)	(10, 0.10375570845840695)	(12, 0.11672865444537361)	(14, 0.13557118588502723)	(16, 0.160244299565111)	(18, 0.17658744148463484)	(20, 0.19670036326636714)	(22, 0.21938829304097204)	(24, 0.2390284003720811)	(26, 0.26724125456045056)	(28, 0.291551399571369)	(30, 0.31153855589317125)	(32, 0.32857579579408147)	(34, 0.3462959899014475)	(36, 0.3599272145932382)	(38, 0.3736579372754798)	(40, 0.39172040446999734)	(42, 0.4064357592657424)	(44, 0.4232803710571394)	(46, 0.4437912848006758)	(48, 0.46000229338888066)	(50, 0.47583282166160085)	(52, 0.4966907843958305)	(54, 0.5313351886869544)	(56, 0.5544489698606896)	(58, 0.5728688338369072)	(60, 0.5920289628620805)	(62, 0.6114740541319056)	(64, 0.6341420843084202)	(66, 0.6581593072354509)	(68, 0.6810637446372771)	(70, 0.7078263161168326)	(72, 0.7316349912558777)	(74, 0.7496250239133471)	(76, 0.7729131255663525)	(78, 0.7941205252430461)	(80, 0.8106730109344789)	(82, 0.8280246644852144)	(84, 0.8565917315195894)	(86, 0.887846040280066)	(88, 0.9083290945862761)	(90, 0.9329902685075058)	(92, 0.9563364769869347)	(94, 0.9941282017120054)	(96, 1.0190870736206645)	(98, 1.037417787397438)	(100, 1.0548753068100134)	(102, 1.0750726028876483)	(104, 1.0942144242825784)	(106, 1.1111004272380032)	(108, 1.1323325024163284)	(110, 1.1518333125608062)	(112, 1.1687925460372028)	(114, 1.1840802132740222)	(116, 1.2010131792809395)	(118, 1.219555624781393)	(120, 1.2364519755278245)	(122, 1.2502185174866285)	(124, 1.2672868007605596)	(126, 1.2878844767517692)	(128, 1.3067540716448254)	(130, 1.3301536110471361)	(132, 1.3579859849200209)	(134, 1.3847668640298192)	(136, 1.4069955110805021)	(138, 1.424898781490298)
C2_L001_R1_001 - polyg	(1, 0.0)	(2, 0.0)	(3, 0.0003932160582624572)	(4, 0.0005396771002063684)	(5, 0.0006192754925671897)	(6, 0.0007259373383306902)	(7, 0.0008644385410385192)	(8, 0.001072986329023871)	(9, 0.0013149654418007678)	(10, 0.0016198272845427133)	(12, 0.0020090634231871296)	(14, 0.002739776665059469)	(16, 0.004438406358039396)	(18, 0.005494677024667494)	(20, 0.006121912356470766)	(22, 0.007060377402404849)	(24, 0.008076052888928929)	(26, 0.008938899462120231)	(28, 0.01049823196846872)	(30, 0.012988865665438819)	(32, 0.014202741148941343)	(34, 0.017974112978997057)	(36, 0.02209253379974595)	(38, 0.02337963980422043)	(40, 0.025129212468311284)	(42, 0.026446565861882876)	(44, 0.02733567990455325)	(46, 0.02807833290527971)	(48, 0.028742183497568963)	(50, 0.02949120436968429)	(52, 0.030514839695444454)	(54, 0.03135380675092751)	(56, 0.03212670714075108)	(58, 0.032852644479081775)	(60, 0.03385956414244616)	(62, 0.035137914323760955)	(64, 0.03611219864625741)	(66, 0.03724090384993385)	(68, 0.03980078814825787)	(70, 0.08156208470036275)	(72, 0.10140118801237386)	(74, 0.10525932209010286)	(76, 0.1076385180377678)	(78, 0.1100503493263007)	(80, 0.11274873482733254)	(82, 0.11632747854787506)	(84, 0.12016332507574304)	(86, 0.12568984145735487)	(88, 0.1304912164845596)	(90, 0.13551467102645104)	(92, 0.14089870628573697)	(94, 0.1455026772998869)	(96, 0.14978586679282269)	(98, 0.15425850045957723)	(100, 0.1591673333164691)	(102, 0.16424173082947144)	(104, 0.16991868817264522)	(106, 0.1755876856765829)	(108, 0.18142781972409638)	(110, 0.18775270798108723)	(112, 0.19475895847668673)	(114, 0.20272038968061606)	(116, 0.2110981204765925)	(118, 0.22024317977492727)	(120, 0.23095234748315216)	(122, 0.24297568464925423)	(124, 0.25792744667031087)	(126, 0.2755672464013925)	(128, 0.2956467368583333)	(130, 0.32039706097900705)	(132, 0.3517261922283027)	(134, 0.3897216888378171)	(136, 0.43678821824077074)	(138, 0.4931128366592115)
C2_L001_R2_001 - illumina_universal_adapter	(1, 0.0004377911579845171)	(2, 0.00046167067569276353)	(3, 0.0005492289072896669)	(4, 0.0007132015955529588)	(5, 0.0007705124380527501)	(6, 0.0008946859301356314)	(7, 0.0009679164511075869)	(8, 0.0010411469720795425)	(9, 0.001128705203676446)	(10, 0.0013921758823907645)	(12, 0.002320293137317941)	(14, 0.002758880279226066)	(16, 0.003218163003148005)	(18, 0.003914648936305191)	(20, 0.004624666596163717)	(22, 0.005575071400951924)	(24, 0.007014210334835572)	(26, 0.008661897056704573)	(28, 0.010537235180725524)	(30, 0.01265853233714141)	(32, 0.015111754789701923)	(34, 0.01755860937087357)	(36, 0.020133617363746137)	(38, 0.02287816993234726)	(40, 0.026197422893793506)	(42, 0.030062720826834987)	(44, 0.03450351513664521)	(46, 0.03959622027989056)	(48, 0.04567674147233369)	(50, 0.053003773489147296)	(52, 0.0617651685363029)	(54, 0.07287790009379716)	(56, 0.08696601955773892)	(58, 0.10458671567465393)	(60, 0.12700241894738482)	(62, 0.15563475666349585)	(64, 0.1917342195669755)	(66, 0.23843061644545133)	(68, 0.29488657221128745)	(70, 0.36480659604495647)	(72, 0.45147571359918953)	(74, 0.5584543609642861)	(76, 0.6925728761887284)	(78, 0.8452760240615752)	(80, 1.02626446065984)	(82, 1.2384005441728174)	(84, 1.478915046530275)	(86, 1.7461101340231564)	(88, 2.0400455054457316)	(90, 2.3631290121669166)	(92, 2.721073430806447)	(94, 3.109015299591076)	(96, 3.5133241898129373)	(98, 3.9405399053883956)	(100, 4.389423099348393)	(102, 4.862546391734032)	(104, 5.356371634004873)	(106, 5.861735459232339)	(108, 6.379460118809515)	(110, 6.9102556303962634)	(112, 7.451137054279052)	(114, 8.004909437804674)	(116, 8.563690948161563)	(118, 9.13088998851061)	(120, 9.69957035494149)	(122, 10.273058464270964)	(124, 10.852521228931042)	(126, 11.44218691552393)	(128, 12.033387259121533)	(130, 12.621939364205295)	(132, 13.213314824266092)	(134, 13.810574197490203)	(136, 14.413485056571929)	(138, 15.022203414360305)
C2_L001_R2_001 - polya	(1, 0.014459843956266797)	(2, 0.02262663901248706)	(3, 0.02627065341476546)	(4, 0.03245067259765962)	(5, 0.036892262891393454)	(6, 0.040743233113809986)	(7, 0.04631830451476191)	(8, 0.062045354877412986)	(9, 0.08487576577434375)	(10, 0.1073941509732201)	(12, 0.12107233871650362)	(14, 0.14031525006973217)	(16, 0.1658941934548821)	(18, 0.1832633586519369)	(20, 0.20407993022213888)	(22, 0.22797934752847548)	(24, 0.24869642110822646)	(26, 0.2779114190564187)	(28, 0.3030732668655979)	(30, 0.32369641434236307)	(32, 0.3413035787325768)	(34, 0.3597998571654608)	(36, 0.37419443043999173)	(38, 0.38835418845705827)	(40, 0.40663555123056805)	(42, 0.42177834939329073)	(44, 0.43943327281892086)	(46, 0.46047908775912205)	(48, 0.4772512650134707)	(50, 0.49338745111285637)	(52, 0.5143202363359052)	(54, 0.5485570968581417)	(56, 0.5715124772310789)	(58, 0.5903956038508364)	(60, 0.6102219714200698)	(62, 0.6303261373786425)	(64, 0.6535625000766134)	(66, 0.6782897406635027)	(68, 0.7026341129831362)	(70, 0.7314097278054967)	(72, 0.7558305145817966)	(74, 0.7744111673105831)	(76, 0.7982039227711563)	(78, 0.820114176252396)	(80, 0.8363625960850103)	(82, 0.8539554327645991)	(84, 0.8816954725023454)	(86, 0.9118417716411591)	(88, 0.9320096163136204)	(90, 0.9565864159389477)	(92, 0.9797797955050438)	(94, 1.017290537905081)	(96, 1.0414454660508956)	(98, 1.0596671300301348)	(100, 1.0767911321787182)	(102, 1.0967026700277778)	(104, 1.1153414295829878)	(106, 1.1317211867629975)	(108, 1.1526945671661504)	(110, 1.171775097798963)	(112, 1.1882479850980348)	(114, 1.2031424362765917)	(116, 1.2194012039002131)	(118, 1.2371604012198358)	(120, 1.2532989752709924)	(122, 1.2667399598050406)	(124, 1.2827233169910937)	(126, 1.3026459986150836)	(128, 1.3208652746425518)	(130, 1.3433478405648658)	(132, 1.370184438549317)	(134, 1.3959074550246398)	(136, 1.4172063928525485)	(138, 1.4344879998180062)
C2_L001_R2_001 - polyg	(1, 0.10027487076046823)	(2, 0.10172833740497683)	(3, 0.10196554061421208)	(4, 0.10224254301962774)	(5, 0.10248929803594628)	(6, 0.10273923698795927)	(7, 0.10307036630018028)	(8, 0.10352089320094253)	(9, 0.10408444981885714)	(10, 0.10474591245937556)	(12, 0.10586426987204511)	(14, 0.10677169154495847)	(16, 0.10753424414377513)	(18, 0.10814396782925903)	(20, 0.10873379191665272)	(22, 0.10933237182720609)	(24, 0.10995562723939131)	(26, 0.11059639429789594)	(28, 0.11145685291931641)	(30, 0.11237382639931306)	(32, 0.11307031233247025)	(34, 0.1143343348031601)	(36, 0.11562064482371098)	(38, 0.11650577894676331)	(40, 0.11748881909241946)	(42, 0.11833415401929137)	(44, 0.11910546244126774)	(46, 0.11991259013980646)	(48, 0.1207109620151855)	(50, 0.12167967445021668)	(52, 0.12269137001712273)	(54, 0.1236974936965635)	(56, 0.12461844709617821)	(58, 0.12560546716145238)	(60, 0.12662273461582368)	(62, 0.1279209843952287)	(64, 0.1292224181103281)	(66, 0.13060345021778835)	(68, 0.13198527830917223)	(70, 0.13354938671906236)	(72, 0.13532124693301423)	(74, 0.13753089830495063)	(76, 0.14024759143622545)	(78, 0.1428472749307299)	(80, 0.14543263071460938)	(82, 0.1486945728335558)	(84, 0.15223272137399435)	(86, 0.15552093096241987)	(88, 0.15909569476334434)	(90, 0.16243803125857523)	(92, 0.1659920994774859)	(94, 0.1697395917898334)	(96, 0.17351653550735435)	(98, 0.1777861932735888)	(100, 0.1823686727218013)	(102, 0.18713502445636726)	(104, 0.19298073039134597)	(106, 0.1998835029768764)	(108, 0.20617177597338127)	(110, 0.2124839284875944)	(112, 0.21919725689930608)	(114, 0.22601883912462845)	(116, 0.2335050679261637)	(118, 0.24266206698335258)	(120, 0.25206343310508916)	(122, 0.26279807229886953)	(124, 0.27768137970249596)	(126, 0.2923250959451162)	(128, 0.30683747484034113)	(130, 0.32369721032628673)	(132, 0.3420342919744491)	(134, 0.36387768280610566)	(136, 0.389904765140247)	(138, 0.42086933575253016)
C2_R1 - illumina_universal_adapter	(1, 0.0004470102178378677)	(2, 0.0004747444284336478)	(3, 0.0005709984534425318)	(4, 0.0007325094445591335)	(5, 0.0007863464415980008)	(6, 0.0009184917979661296)	(7, 0.001000063005600777)	(8, 0.0010702142441665738)	(9, 0.001161573996717379)	(10, 0.0014364689664461403)	(12, 0.002412060609756523)	(14, 0.0028476508585255403)	(16, 0.0033085281816612982)	(18, 0.004001067734479454)	(20, 0.00468218731822876)	(22, 0.005625150478485284)	(24, 0.007001256751281786)	(26, 0.008544583999729315)	(28, 0.010316310629553856)	(30, 0.012325409473595221)	(32, 0.01465753029986979)	(34, 0.016963548339701272)	(36, 0.019380503221915875)	(38, 0.021958153383170732)	(40, 0.025098644877104656)	(42, 0.028776690629350905)	(44, 0.0329996320485966)	(46, 0.03782049041980426)	(48, 0.043651200341528855)	(50, 0.050694058408704314)	(52, 0.059133415550584933)	(54, 0.06994812625878648)	(56, 0.0837320289248892)	(58, 0.10100717927775482)	(60, 0.12301427538550634)	(62, 0.15119631191120067)	(64, 0.18672791424477672)	(66, 0.2328645892829333)	(68, 0.28847739151200685)	(70, 0.35734551498171063)	(72, 0.44249362007113724)	(74, 0.5476756137556333)	(76, 0.6797557131576544)	(78, 0.8299323849734219)	(80, 1.0081458965652943)	(82, 1.2174984009596166)	(84, 1.4541984684255311)	(86, 1.7182232590248998)	(88, 2.0089658829729204)	(90, 2.3285847144236067)	(92, 2.6828974119054614)	(94, 3.0670586456849858)	(96, 3.466533242273763)	(98, 3.8889032454214325)	(100, 4.332174239101328)	(102, 4.798958949093987)	(104, 5.286063862620512)	(106, 5.783288500166194)	(108, 6.292065252137093)	(110, 6.812251368919849)	(112, 7.342692617926434)	(114, 7.885451119285851)	(116, 8.433123470193179)	(118, 8.989737656881417)	(120, 9.547090878710826)	(122, 10.10944359985616)	(124, 10.677793436186795)	(126, 11.255555774166393)	(128, 11.834465003325331)	(130, 12.410388726284843)	(132, 12.989030401882742)	(134, 13.573414690498119)	(136, 14.163628057611067)	(138, 14.75666949849271)
C2_R1 - polya	(1, 0.011977916129071623)	(2, 0.019017511347941694)	(3, 0.02220531414230371)	(4, 0.027624905177549685)	(5, 0.03137881215289616)	(6, 0.034587823461243186)	(7, 0.039576718520178224)	(8, 0.05351723790493946)	(9, 0.07417269910218487)	(10, 0.09427673893582006)	(12, 0.10642024461639002)	(14, 0.12441485302059324)	(16, 0.1482850355107201)	(18, 0.16419142099947637)	(20, 0.18400262019770314)	(22, 0.20656032195698854)	(24, 0.22616840884820508)	(26, 0.25438307385695325)	(28, 0.2785738311930843)	(30, 0.29845599734195327)	(32, 0.3153673401087683)	(34, 0.33295817103518005)	(36, 0.34642802455188937)	(38, 0.36002023488005064)	(40, 0.3779642691355204)	(42, 0.39245376274766286)	(44, 0.40907715915152765)	(46, 0.4293247643105998)	(48, 0.44529069678092936)	(50, 0.4607745434141381)	(52, 0.48122526088022055)	(54, 0.515246164448403)	(56, 0.537829153282055)	(58, 0.5557960274756626)	(60, 0.5744268912994159)	(62, 0.5932045832969117)	(64, 0.6152043379959762)	(66, 0.6385720418470737)	(68, 0.6607602260357741)	(70, 0.6867692055900814)	(72, 0.7098089931864875)	(74, 0.7270759864185896)	(76, 0.7494044730844217)	(78, 0.7696683924850208)	(80, 0.7852656230968418)	(82, 0.8016353330449628)	(84, 0.8288507507601865)	(86, 0.8585704045497939)	(88, 0.8780447146604897)	(90, 0.9015731137906274)	(92, 0.9237963735986108)	(94, 0.9599169200513089)	(96, 0.9836011201880288)	(98, 1.0008991104790321)	(100, 1.0172949232135964)	(102, 1.0362365733384378)	(104, 1.0541822390180602)	(106, 1.0699311920760814)	(108, 1.0897407598501556)	(110, 1.1078601722020398)	(112, 1.1235291854765794)	(114, 1.1375537232052042)	(116, 1.1530759083060014)	(118, 1.1700932936427413)	(120, 1.18559508594163)	(122, 1.1981260548584642)	(124, 1.2138113823745307)	(126, 1.2327938181031894)	(128, 1.250136672558392)	(130, 1.271565428804014)	(132, 1.2972823834349891)	(134, 1.3218475526141629)	(136, 1.3421326805287472)	(138, 1.358179368494635)
C2_R2 - illumina_universal_adapter	(1, 0.00044537879368517473)	(2, 0.00046985015597556895)	(3, 0.0005595784843736811)	(4, 0.0007259837479483618)	(5, 0.0007847150174453079)	(6, 0.0009103346772026649)	(7, 0.0009853801882265404)	(8, 0.001060425699250416)	(9, 0.0011501540276485282)	(10, 0.0014160761645374787)	(12, 0.0023565921885649634)	(14, 0.0027962609977157126)	(16, 0.0032555068966987773)	(18, 0.003952125009898666)	(20, 0.004648743123098554)	(22, 0.005575392041828149)	(24, 0.0069776011010677375)	(26, 0.008581291043164907)	(28, 0.010404407533799273)	(30, 0.01245510769373431)	(32, 0.014838618380818708)	(34, 0.017242521869811765)	(36, 0.01976796645818045)	(38, 0.022487550520719594)	(40, 0.025769975915937805)	(42, 0.029615242643835082)	(44, 0.03402498212856412)	(46, 0.039080765577759566)	(48, 0.04511703494272347)	(50, 0.05244620794869654)	(52, 0.061186562846749004)	(54, 0.07234224120286338)	(56, 0.08649321430332202)	(58, 0.10418682495135338)	(60, 0.12672821246911184)	(62, 0.1555318215969822)	(64, 0.19189545024843163)	(66, 0.23898079843137915)	(68, 0.29586692721162955)	(70, 0.36635913342533916)	(72, 0.45375044672471865)	(74, 0.5616087917317074)	(76, 0.6968522225658002)	(78, 0.8507273329357227)	(80, 1.033014510636869)	(82, 1.2465116480911083)	(84, 1.4884387985422507)	(86, 1.7573350216615604)	(88, 2.0529507095536754)	(90, 2.378022576234738)	(92, 2.7379530827863903)	(94, 3.1278952680509824)	(96, 3.534221030368993)	(98, 3.963499299091241)	(100, 4.414058680173293)	(102, 4.888892836935339)	(104, 5.384592908610327)	(106, 5.891599565375554)	(108, 6.410739123564359)	(110, 6.942381100747326)	(112, 7.484212953188013)	(114, 8.03909946169855)	(116, 8.599233445996223)	(118, 9.16744624269803)	(120, 9.737292910688762)	(122, 10.311717354851947)	(124, 10.892043475887501)	(126, 11.482398776901736)	(128, 12.074173416928812)	(130, 12.662937263682092)	(132, 13.25443537731529)	(134, 13.85148685876425)	(136, 14.454085998044444)	(138, 15.060024662565201)
C2_R2 - polya	(1, 0.012072538729927813)	(2, 0.01887884029496279)	(3, 0.021919814915582446)	(4, 0.0270196468169006)	(5, 0.030636514163420867)	(6, 0.03363507175607051)	(7, 0.038340099012436964)	(8, 0.05216152443405162)	(9, 0.07233571550625262)	(10, 0.09228803289368737)	(12, 0.10420966488949107)	(14, 0.12157454357075481)	(16, 0.14531502784074257)	(18, 0.16134621727717985)	(20, 0.1810823709643828)	(22, 0.20408708294150604)	(24, 0.22392275350202323)	(26, 0.2522826152603611)	(28, 0.27664222499629587)	(30, 0.2964664755877442)	(32, 0.3132831957537031)	(34, 0.33099964633987217)	(36, 0.3445943038042625)	(38, 0.3580502902156739)	(40, 0.37554812996538217)	(42, 0.3899242395989124)	(44, 0.4067336183561842)	(46, 0.42697306639449295)	(48, 0.4430262800569915)	(50, 0.45837063992514504)	(52, 0.47837108432508424)	(54, 0.511568934408233)	(56, 0.5335572691382285)	(58, 0.5513552909320323)	(60, 0.5701240100966883)	(62, 0.5890110075124146)	(64, 0.6108100970406978)	(66, 0.6338441746525695)	(68, 0.6560698815967818)	(70, 0.6818912473735295)	(72, 0.7042841752933928)	(74, 0.7213749747170042)	(76, 0.743587630267995)	(78, 0.763971459343817)	(80, 0.7789569058983781)	(82, 0.7954620240511727)	(84, 0.8219082252784017)	(86, 0.8506229217899504)	(88, 0.8695670190510207)	(90, 0.8928825173292321)	(92, 0.9148276193191813)	(94, 0.9508674102763212)	(96, 0.9737179526710149)	(98, 0.9907459422647475)	(100, 1.006795893078941)	(102, 1.0256086606957195)	(104, 1.0431391289284817)	(106, 1.0583652105455648)	(108, 1.0781135999139129)	(110, 1.096028268534634)	(112, 1.1114191239911397)	(114, 1.125223419459151)	(116, 1.1403165400077897)	(118, 1.156828183857195)	(120, 1.1718217875325196)	(122, 1.1841896140340848)	(124, 1.1989809211144755)	(126, 1.217539186563434)	(128, 1.2344929463582193)	(130, 1.255578287819699)	(132, 1.2808294708550807)	(134, 1.3049753640270128)	(136, 1.324808587451301)	(138, 1.3405281748745737)
C3_L001_R1_001 - illumina_universal_adapter	(1, 0.0004748629073994871)	(2, 0.0005069482389805335)	(3, 0.0006032042337236728)	(4, 0.0008213844884747885)	(5, 0.0008962502621638968)	(6, 0.0010224525663826793)	(7, 0.0010973183400717877)	(8, 0.001189296290604121)	(9, 0.0013133595727175002)	(10, 0.0016598811537928016)	(12, 0.0024994473301635164)	(14, 0.0030513150333575153)	(16, 0.0035411510954948236)	(18, 0.0042887393213332054)	(20, 0.00501065928190675)	(22, 0.00610263006671503)	(24, 0.007515454167333775)	(26, 0.009167848743757666)	(28, 0.011180668544941978)	(30, 0.01351861970614756)	(32, 0.016036248724207003)	(34, 0.018718582444382483)	(36, 0.02152925749088215)	(38, 0.02473565162688139)	(40, 0.028424395247649024)	(42, 0.032800834475303756)	(44, 0.03792486192879688)	(46, 0.04370877770180684)	(48, 0.050711936074896574)	(50, 0.05950010839494519)	(52, 0.069939605780365)	(54, 0.08295555529174284)	(56, 0.09917789893911991)	(58, 0.12028469956418494)	(60, 0.14716472085173293)	(62, 0.18160190723767006)	(64, 0.22450748213889804)	(66, 0.2791327591556296)	(68, 0.345551534550501)	(70, 0.42632635680578546)	(72, 0.5269277749560511)	(74, 0.6486135339992751)	(76, 0.7991386585785962)	(78, 0.9695962606471162)	(80, 1.1673841481563714)	(82, 1.395996413715538)	(84, 1.6507175830932548)	(86, 1.9289508834535622)	(88, 2.2307904317690985)	(90, 2.5596682890079823)	(92, 2.916202632558676)	(94, 3.2969635404751645)	(96, 3.6887468293007952)	(98, 4.1006583161382695)	(100, 4.5280434888862295)	(102, 4.971728010077361)	(104, 5.430598518705802)	(106, 5.895501069671479)	(108, 6.370897663086264)	(110, 6.855077081265835)	(112, 7.3452286491636904)	(114, 7.8476068674160295)	(116, 8.352721964452233)	(118, 8.868279767407014)	(120, 9.383204419818597)	(122, 9.906278746451763)	(124, 10.436394733855916)	(126, 10.974022966894248)	(128, 11.514980587839638)	(130, 12.054922173284961)	(132, 12.601482962635455)	(134, 13.153884351844752)	(136, 13.713740233091379)	(138, 14.280550075202669)
C3_L001_R1_001 - polya	(1, 0.014081182519868575)	(2, 0.021634069574046903)	(3, 0.02513137071638096)	(4, 0.03142009570626606)	(5, 0.035541991303377825)	(6, 0.03935372869520614)	(7, 0.04500074705347031)	(8, 0.060532186560802184)	(9, 0.08352667419388546)	(10, 0.10578747724481546)	(12, 0.11903764967673494)	(14, 0.13814981218851158)	(16, 0.16367904101649752)	(18, 0.18053239618496852)	(20, 0.2006434820199684)	(22, 0.22354278316936124)	(24, 0.24337151808644794)	(26, 0.2715039368167094)	(28, 0.2957711426025076)	(30, 0.3155132471243254)	(32, 0.3323056401627924)	(34, 0.35027984291449465)	(36, 0.3643995278322605)	(38, 0.3779855267347282)	(40, 0.39598325872958984)	(42, 0.41116603763374104)	(44, 0.42815522070590506)	(46, 0.44846416608565476)	(48, 0.4650597690904247)	(50, 0.4810179435077845)	(52, 0.5023835658076032)	(54, 0.5374271649604223)	(56, 0.5611061396672345)	(58, 0.5799552024600465)	(60, 0.5994951693929038)	(62, 0.6192479690252487)	(64, 0.642425343048344)	(66, 0.6669845253515296)	(68, 0.6901212579546221)	(70, 0.7176526114732654)	(72, 0.741803240554319)	(74, 0.7601132697765696)	(76, 0.7841612257965638)	(78, 0.8058690916332472)	(80, 0.8225502555222332)	(82, 0.84052231925183)	(84, 0.868903934057371)	(86, 0.899793552281497)	(88, 0.9206864506960217)	(90, 0.9461461613055822)	(92, 0.9700935832866224)	(94, 1.0083724533738634)	(96, 1.0336353739497268)	(98, 1.0522876467088418)	(100, 1.0702479458168588)	(102, 1.090760098296622)	(104, 1.1101695848810496)	(106, 1.1274539530037593)	(108, 1.1492377541251844)	(110, 1.169750976116)	(112, 1.1870877502802921)	(114, 1.2031090258497614)	(116, 1.220526013343006)	(118, 1.2400007401016484)	(120, 1.2572947338238325)	(122, 1.2719609388895288)	(124, 1.289616427347526)	(126, 1.3112922078526281)	(128, 1.3314770899502646)	(130, 1.3558758455955449)	(132, 1.3856681454795992)	(134, 1.4136433460851137)	(136, 1.4362207244076433)	(138, 1.455060161600981)
C3_L001_R1_001 - polyg	(1, 0.0)	(2, 0.0)	(3, 0.00040213615581578187)	(4, 0.000586092056880448)	(5, 0.0006802090295181842)	(6, 0.0007743260021559204)	(7, 0.0008769990632152689)	(8, 0.0010673720305961444)	(9, 0.0012898303295580662)	(10, 0.001550791026417244)	(12, 0.0018919650522290377)	(14, 0.0024427632443703344)	(16, 0.003703716775505459)	(18, 0.004476973266608678)	(20, 0.005036327547171588)	(22, 0.005774290173535655)	(24, 0.006660914836225237)	(26, 0.007430962794170352)	(28, 0.008683360236883864)	(30, 0.010635217908064189)	(32, 0.011558205946545623)	(34, 0.014628772178851767)	(36, 0.018192383006453323)	(38, 0.019179541708096853)	(40, 0.020531403678711608)	(42, 0.021596636687202346)	(44, 0.022396630954623103)	(46, 0.023888598873141764)	(48, 0.025216931600597084)	(50, 0.02823723081342626)	(52, 0.03228960819211242)	(54, 0.03488745053912448)	(56, 0.03561899609917234)	(58, 0.03628851001816351)	(60, 0.03721256756769764)	(62, 0.038252132310923545)	(64, 0.03905961315571321)	(66, 0.03995265488471901)	(68, 0.041506654444294355)	(70, 0.05775252733483086)	(72, 0.0879801182173347)	(74, 0.09984955188021646)	(76, 0.10466342112842614)	(78, 0.10855002429394356)	(80, 0.11226978373523955)	(82, 0.11608366014917326)	(84, 0.12067079305421019)	(86, 0.1273862529541232)	(88, 0.1326193705349919)	(90, 0.13820221823009396)	(92, 0.14433693362839006)	(94, 0.14883315809394734)	(96, 0.1532149448768656)	(98, 0.15774432418505663)	(100, 0.16272182862432966)	(102, 0.1677955890583458)	(104, 0.17348324883661262)	(106, 0.17935914256015492)	(108, 0.18563931146161838)	(110, 0.1928884573768295)	(112, 0.20101353284420315)	(114, 0.21061025552009416)	(116, 0.2212283612513151)	(118, 0.2337395015458178)	(120, 0.24776934753515673)	(122, 0.26431789205360773)	(124, 0.28391882111646904)	(126, 0.30691116972744686)	(128, 0.33347033769918444)	(130, 0.3660230456102614)	(132, 0.40635751594079483)	(134, 0.45540743183979326)	(136, 0.5123225320203588)	(138, 0.5802001204911152)
